1.3175235667178045e-6	1.4107286107042786e-6	1.4936844616807852e-6	1.5687561731272378e-6	1.6375617224400366e-6	1.7012583304257784e-6
3.34485372357633e-7	2.7086999893868126e-7	2.4098987244856403e-7	2.2386382331988897e-7	2.1281115574902837e-7	2.050979322110881e-7
