2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5	2.2868852935465182e-5
2.2868852935465182e-5	4.4356716211544977e-7	3.7113565048006066e-7	3.4361120176184193e-7	3.2898570706855363e-7	3.198893255252911e-7	3.136784396492031e-7	3.091656518766733e-7	3.057373193404365e-7	3.030440059196049e-7	3.0087198349409974e-7	2.9908313518136065e-7	2.975842073926758e-7	2.963099579281775e-7	2.952133638695305e-7	2.9425967370142467e-7	2.934226503181714e-7	2.926821119341205e-7	2.9202227736868167e-7	2.914306321953878e-7
