1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5	1.6692567037562892e-5
1.6692567037562892e-5	1.3459026895067355e-7	1.1260738341668122e-7	1.0425451103573759e-7	9.981625277275176e-8	9.70559133654219e-8	9.517121311042326e-8	9.380181364065553e-8	9.276149688359694e-8	9.1944222929992e-8	9.128513496547147e-8	9.074232031655012e-8	9.028748146697995e-8	8.990082035414086e-8	8.956806787081844e-8	8.927867901464221e-8	8.902469193708804e-8	8.879998245953228e-8	8.859976214738655e-8	8.842023335297952e-8
